Order ID,Order Date,Ship Date,Ship Mode,Customer ID,City,State,Postal Code,Region
CA-2016-112130,03/05/2016,07/05/2016,Standard Class,SV-20785,Philadelphia,Pennsylvania,19140.0,East
CA-2017-111409,18/09/2017,22/09/2017,Standard Class,PO-18850,Jacksonville,Florida,32216.0,South
CA-2017-116232,22/09/2017,26/09/2017,Standard Class,AC-10450,Pembroke Pines,Florida,33024.0,South
CA-2017-116547,10/01/2017,17/01/2017,Standard Class,KB-16585,Seattle,Washington,98115.0,West
US-2018-133200,06/05/2018,11/05/2018,Standard Class,DB-13555,Fort Worth,Texas,76106.0,Central
CA-2017-133550,31/07/2017,06/08/2017,Standard Class,KL-16645,Detroit,Michigan,48205.0,Central
CA-2018-139416,27/03/2018,29/03/2018,Second Class,AG-10270,Philadelphia,Pennsylvania,19120.0,East
CA-2015-114510,14/03/2015,19/03/2015,Standard Class,JF-15295,Logan,Utah,84321.0,West
CA-2017-169215,14/07/2017,18/07/2017,Second Class,RE-19450,Auburn,New York,13021.0,East
CA-2017-127698,01/12/2017,01/12/2017,Same Day,MV-18190,Raleigh,North Carolina,27604.0,South
CA-2017-159912,29/08/2017,03/09/2017,Standard Class,GB-14530,Philadelphia,Pennsylvania,19120.0,East
CA-2017-101987,24/06/2017,30/06/2017,Standard Class,HL-15040,Richmond,Indiana,47374.0,Central
US-2018-154851,30/03/2018,03/04/2018,Standard Class,BP-11155,Lancaster,Pennsylvania,17602.0,East
CA-2015-138681,20/12/2015,22/12/2015,First Class,CT-11995,Tucson,Arizona,85705.0,West
US-2016-138121,17/12/2016,17/12/2016,Same Day,JL-15835,Detroit,Michigan,48205.0,Central
CA-2018-140298,11/05/2018,17/05/2018,Standard Class,JK-16120,Austin,Texas,78745.0,Central
CA-2017-166240,24/06/2017,28/06/2017,Standard Class,DH-13075,Houston,Texas,77095.0,Central
CA-2017-158435,17/05/2017,18/05/2017,First Class,AG-10900,Waterbury,Connecticut,6708.0,East
CA-2018-138149,29/06/2018,30/06/2018,First Class,WB-21850,Los Angeles,California,90049.0,West
CA-2015-112403,31/03/2015,31/03/2015,Same Day,JO-15280,Philadelphia,Pennsylvania,19120.0,East
CA-2015-108273,16/12/2015,21/12/2015,Standard Class,EJ-13720,Huntsville,Texas,77340.0,Central
CA-2018-121643,18/05/2018,20/05/2018,First Class,AB-10105,Portland,Oregon,97206.0,West
US-2016-122910,12/05/2016,16/05/2016,Standard Class,LT-16765,Louisville,Colorado,80027.0,West
CA-2018-143126,03/12/2018,07/12/2018,Second Class,CM-12655,Seattle,Washington,98115.0,West
CA-2016-129042,12/12/2016,17/12/2016,Standard Class,EM-13960,Baltimore,Maryland,21215.0,East
CA-2016-109736,10/10/2016,11/10/2016,First Class,DJ-13420,San Francisco,California,94109.0,West
CA-2016-142601,18/04/2016,20/04/2016,Second Class,DE-13255,Los Angeles,California,90004.0,West
CA-2015-106229,07/06/2015,11/06/2015,Second Class,NR-18550,Aurora,Illinois,60505.0,Central
US-2018-135230,01/09/2018,07/09/2018,Standard Class,CK-12325,Seattle,Washington,98103.0,West
CA-2017-159653,22/05/2017,22/05/2017,Same Day,JF-15490,Athens,Georgia,30605.0,South
CA-2017-131968,11/11/2017,15/11/2017,Standard Class,LB-16795,Apopka,Florida,32712.0,South
CA-2015-119151,25/11/2015,29/11/2015,Second Class,MP-18175,New York City,New York,10009.0,East
CA-2015-123323,07/11/2015,12/11/2015,Standard Class,LH-16900,San Francisco,California,94110.0,West
CA-2017-124681,18/07/2017,23/07/2017,Second Class,SV-20935,Dallas,Texas,75217.0,Central
US-2016-103996,29/03/2016,31/03/2016,Second Class,RB-19435,San Diego,California,92105.0,West
CA-2017-120530,07/04/2017,12/04/2017,Standard Class,Dl-13600,New York City,New York,10035.0,East
CA-2016-155054,13/06/2016,19/06/2016,Standard Class,PS-19045,Lewiston,Maine,4240.0,East
CA-2016-105725,18/02/2016,24/02/2016,Standard Class,GT-14755,Long Beach,California,90805.0,West
CA-2018-164364,12/11/2018,16/11/2018,Standard Class,CS-12355,Seattle,Washington,98115.0,West
CA-2018-168123,05/03/2018,05/03/2018,Same Day,JD-16060,Rochester,Minnesota,55901.0,Central
CA-2017-120005,03/03/2017,03/03/2017,Same Day,TS-21160,San Francisco,California,94110.0,West
CA-2017-123526,24/12/2017,25/12/2017,First Class,BV-11245,Seattle,Washington,98103.0,West
CA-2017-127649,07/10/2017,09/10/2017,First Class,DL-13495,Spokane,Washington,99207.0,West
CA-2017-159989,09/12/2017,13/12/2017,Standard Class,EB-13870,Franklin,Tennessee,37064.0,South
CA-2018-103499,20/11/2018,24/11/2018,Standard Class,ES-14020,Jackson,Tennessee,38301.0,South
US-2016-167220,12/12/2016,16/12/2016,Standard Class,JB-15925,Austin,Texas,78745.0,Central
CA-2018-126354,03/02/2018,08/02/2018,Standard Class,SC-20380,Pembroke Pines,Florida,33024.0,South
CA-2018-169817,21/09/2018,25/09/2018,Standard Class,EB-13870,Philadelphia,Pennsylvania,19143.0,East
US-2018-144582,30/04/2018,05/05/2018,Standard Class,TC-21475,Danville,Illinois,61832.0,Central
CA-2015-121573,03/11/2015,07/11/2015,Standard Class,SG-20605,New York City,New York,10009.0,East
CA-2017-117660,30/12/2017,04/01/2018,Standard Class,BM-11785,Columbus,Ohio,43229.0,East
CA-2015-112851,17/09/2015,21/09/2015,Standard Class,NR-18550,Chula Vista,California,91911.0,West
CA-2018-123701,24/11/2018,27/11/2018,First Class,PG-18820,San Francisco,California,94110.0,West
CA-2016-118227,24/04/2016,28/04/2016,Standard Class,DB-13270,New York City,New York,10009.0,East
CA-2016-123155,09/03/2016,12/03/2016,First Class,NS-18640,San Antonio,Texas,78207.0,Central
CA-2018-158883,02/06/2018,03/06/2018,Same Day,CS-11860,Jacksonville,North Carolina,28540.0,South
US-2017-114888,19/09/2017,24/09/2017,Second Class,CC-12430,San Francisco,California,94109.0,West
US-2015-167262,31/10/2015,03/11/2015,Second Class,AC-10450,Avondale,Arizona,85323.0,West
CA-2018-119746,23/11/2018,27/11/2018,Standard Class,CM-12385,Chicago,Illinois,60610.0,Central
CA-2018-108091,16/11/2018,21/11/2018,Standard Class,EK-13795,Escondido,California,92025.0,West
CA-2017-101630,19/02/2017,23/02/2017,Second Class,CK-12760,Long Beach,New York,11561.0,East
CA-2018-132346,07/11/2018,11/11/2018,Standard Class,PK-19075,Newark,Delaware,19711.0,East
CA-2015-150301,08/07/2015,10/07/2015,First Class,MH-18025,Buffalo,New York,14215.0,East
CA-2015-159310,07/11/2015,12/11/2015,Standard Class,SC-20725,Houston,Texas,77070.0,Central
US-2018-147984,28/01/2018,01/02/2018,Standard Class,GB-14575,Wichita,Kansas,67212.0,Central
CA-2016-104346,11/12/2016,16/12/2016,Standard Class,IM-15070,Colorado Springs,Colorado,80906.0,West
US-2016-141684,29/06/2016,04/07/2016,Standard Class,MM-18055,New York City,New York,10011.0,East
CA-2016-144722,16/03/2016,23/03/2016,Standard Class,MF-18250,Los Angeles,California,90036.0,West
CA-2016-120516,13/08/2016,17/08/2016,Standard Class,CK-12595,Marietta,Georgia,30062.0,South
US-2017-148901,14/05/2017,19/05/2017,Standard Class,MK-17905,Jacksonville,Florida,32216.0,South
CA-2018-136364,13/07/2018,17/07/2018,Second Class,MH-17455,Philadelphia,Pennsylvania,19140.0,East
CA-2016-137708,22/11/2016,25/11/2016,Second Class,NG-18430,Los Angeles,California,90008.0,West
CA-2015-149055,23/11/2015,28/11/2015,Standard Class,PB-19210,Philadelphia,Pennsylvania,19134.0,East
CA-2016-151589,27/12/2016,30/12/2016,First Class,RE-19450,Eau Claire,Wisconsin,54703.0,Central
CA-2017-121370,14/11/2017,19/11/2017,Second Class,EB-14110,Philadelphia,Pennsylvania,19134.0,East
CA-2017-111696,08/05/2017,10/05/2017,First Class,TB-21625,Los Angeles,California,90004.0,West
CA-2015-139598,26/12/2015,31/12/2015,Standard Class,MG-17695,Philadelphia,Pennsylvania,19134.0,East
CA-2018-117436,08/06/2018,14/06/2018,Standard Class,LW-17125,Norwich,Connecticut,6360.0,East
CA-2016-140025,07/04/2016,11/04/2016,Standard Class,PF-19120,San Antonio,Texas,78207.0,Central
CA-2017-134222,10/07/2017,11/07/2017,Same Day,NZ-18565,Yuma,Arizona,85364.0,West
CA-2017-140018,21/11/2017,26/11/2017,Standard Class,CK-12205,Columbus,Ohio,43229.0,East
US-2018-136707,12/11/2018,15/11/2018,First Class,JE-15610,Los Angeles,California,90036.0,West
CA-2015-152562,01/11/2015,08/11/2015,Standard Class,JO-15145,Richmond,Kentucky,40475.0,South
CA-2017-152408,15/05/2017,21/05/2017,Standard Class,TT-21220,New York City,New York,10035.0,East
CA-2015-120278,07/11/2015,12/11/2015,Standard Class,MS-17365,Wausau,Wisconsin,54401.0,Central
CA-2018-167661,05/10/2018,10/10/2018,Standard Class,MP-18175,San Francisco,California,94110.0,West
CA-2018-106831,01/06/2018,03/06/2018,First Class,FH-14350,Dublin,Ohio,43017.0,East
CA-2018-154123,20/11/2018,25/11/2018,Standard Class,SC-20050,Henderson,Kentucky,42420.0,South
CA-2017-136049,23/12/2017,28/12/2017,Standard Class,NM-18520,Bowling Green,Ohio,43402.0,East
CA-2018-118402,29/09/2018,04/10/2018,Standard Class,JO-15280,Memphis,Tennessee,38109.0,South
US-2017-139388,07/11/2017,09/11/2017,First Class,CC-12475,Lakewood,New Jersey,8701.0,East
US-2015-128685,04/04/2015,05/04/2015,First Class,MZ-17515,Los Angeles,California,90008.0,West
CA-2016-124044,23/07/2016,26/07/2016,Second Class,MS-17830,Rochester,New York,14609.0,East
CA-2015-164469,25/06/2015,27/06/2015,Second Class,GK-14620,Salem,Oregon,97301.0,West
CA-2015-107818,08/09/2015,14/09/2015,Standard Class,MC-17275,Pasco,Washington,99301.0,West
CA-2015-113320,12/12/2015,15/12/2015,Second Class,LH-17155,Oakland,California,94601.0,West
CA-2016-137526,13/01/2016,17/01/2016,Standard Class,PB-19150,Los Angeles,California,90004.0,West
CA-2018-136063,15/12/2018,19/12/2018,Standard Class,SS-20140,Oak Park,Illinois,60302.0,Central
CA-2017-101546,18/12/2017,24/12/2017,Standard Class,GK-14620,Morristown,New Jersey,7960.0,East
CA-2015-138940,11/04/2015,16/04/2015,Second Class,GM-14455,Austin,Texas,78745.0,Central
CA-2017-125164,10/11/2017,14/11/2017,Standard Class,SH-19975,New York City,New York,10011.0,East
CA-2018-163531,26/06/2018,30/06/2018,Standard Class,SC-20725,New York City,New York,10024.0,East
CA-2018-122490,13/11/2018,18/11/2018,Standard Class,TT-21070,Seattle,Washington,98103.0,West
CA-2018-131366,24/11/2018,29/11/2018,Standard Class,SC-20440,Lancaster,Pennsylvania,17602.0,East
CA-2018-164042,23/05/2018,27/05/2018,Standard Class,KL-16645,Houston,Texas,77095.0,Central
CA-2015-132864,02/12/2015,07/12/2015,Standard Class,KN-16390,Columbus,Ohio,43229.0,East
US-2015-155817,03/10/2015,09/10/2015,Standard Class,SL-20155,Durham,North Carolina,27707.0,South
US-2017-131891,29/07/2017,31/07/2017,First Class,PW-19240,Pensacola,Florida,32503.0,South
CA-2018-143567,02/11/2018,05/11/2018,Second Class,TB-21175,Henderson,Kentucky,42420.0,South
CA-2018-104080,08/03/2018,15/03/2018,Standard Class,AH-10210,Anaheim,California,92804.0,West
CA-2015-151379,16/12/2015,20/12/2015,Standard Class,SC-20695,Detroit,Michigan,48227.0,Central
CA-2017-163167,28/11/2017,01/12/2017,Second Class,RF-19345,Marietta,Georgia,30062.0,South
CA-2017-135776,23/12/2017,30/12/2017,Standard Class,EH-13765,Seattle,Washington,98103.0,West
US-2015-122021,15/10/2015,17/10/2015,First Class,AC-10660,Parma,Ohio,44134.0,East
CA-2017-130484,22/08/2017,27/08/2017,Standard Class,SG-20470,Gresham,Oregon,97030.0,West
CA-2018-120936,17/12/2018,21/12/2018,Standard Class,CA-12310,Anaheim,California,92804.0,West
CA-2018-110884,07/03/2018,12/03/2018,Standard Class,SH-20395,New York City,New York,10035.0,East
US-2015-161613,01/12/2015,03/12/2015,Second Class,MC-17605,Houston,Texas,77070.0,Central
US-2015-146353,14/10/2015,16/10/2015,Second Class,JE-15610,Concord,New Hampshire,3301.0,East
CA-2015-133809,18/11/2015,23/11/2015,Second Class,MS-17530,Fairfield,Ohio,45014.0,East
CA-2018-127306,14/01/2018,18/01/2018,Standard Class,BH-11710,Johnson City,Tennessee,37604.0,South
CA-2016-161830,24/09/2016,26/09/2016,Second Class,ME-17725,Seattle,Washington,98105.0,West
CA-2018-163125,09/10/2018,11/10/2018,Second Class,MB-17305,League City,Texas,77573.0,Central
CA-2017-160304,02/01/2017,07/01/2017,Standard Class,BM-11575,Gaithersburg,Maryland,20877.0,East
CA-2018-101728,19/08/2018,23/08/2018,Standard Class,SC-20575,Chicago,Illinois,60653.0,Central
CA-2018-114055,25/12/2018,29/12/2018,Second Class,MH-18115,Huntsville,Alabama,35810.0,South
CA-2018-126438,10/09/2018,13/09/2018,First Class,AR-10345,Lawrence,Massachusetts,1841.0,East
CA-2018-117653,19/10/2018,23/10/2018,Standard Class,MO-17500,Chicago,Illinois,60623.0,Central
CA-2018-143245,01/12/2018,06/12/2018,Standard Class,AD-10180,Fairfield,Connecticut,6824.0,East
US-2015-138828,02/09/2015,03/09/2015,First Class,KD-16345,New York City,New York,10009.0,East
CA-2018-143651,25/03/2018,30/03/2018,Standard Class,FM-14215,Seattle,Washington,98103.0,West
CA-2016-106978,28/09/2016,04/10/2016,Standard Class,ZC-21910,Aurora,Colorado,80013.0,West
CA-2016-155124,15/03/2016,21/03/2016,Standard Class,KS-16300,Lehi,Utah,84043.0,West
CA-2018-150931,06/01/2018,13/01/2018,Standard Class,DP-13390,Tuscaloosa,Alabama,35401.0,South
CA-2015-157147,13/01/2015,18/01/2015,Standard Class,BD-11605,San Francisco,California,94109.0,West
CA-2016-156482,06/02/2016,13/02/2016,Standard Class,IL-15100,Wilmington,Delaware,19805.0,East
CA-2018-106782,21/12/2018,27/12/2018,Standard Class,LP-17095,Lafayette,Indiana,47905.0,Central
CA-2017-151372,05/09/2017,06/09/2017,First Class,JH-15985,Redondo Beach,California,90278.0,West
CA-2015-102085,04/10/2015,09/10/2015,Standard Class,JD-16015,Seattle,Washington,98115.0,West
CA-2018-107125,27/11/2018,02/12/2018,Standard Class,BD-11320,Los Angeles,California,90045.0,West
CA-2017-125815,28/10/2017,01/11/2017,Second Class,DL-13330,New York City,New York,10009.0,East
CA-2016-144190,09/06/2016,13/06/2016,Standard Class,NC-18415,Royal Oak,Michigan,48073.0,Central
CA-2018-117926,08/12/2018,12/12/2018,Second Class,AS-10225,San Francisco,California,94109.0,West
CA-2016-153906,16/03/2016,20/03/2016,Standard Class,MS-17980,New York City,New York,10009.0,East
CA-2015-160262,09/06/2015,13/06/2015,Second Class,TS-21205,North Las Vegas,Nevada,89031.0,West
CA-2016-127607,20/03/2016,26/03/2016,Standard Class,JK-15730,Carrollton,Texas,75007.0,Central
CA-2017-166226,18/11/2017,22/11/2017,Standard Class,TC-21535,Los Angeles,California,90008.0,West
CA-2015-156587,07/03/2015,08/03/2015,First Class,AB-10015,Seattle,Washington,98103.0,West
CA-2017-141180,15/05/2017,19/05/2017,Second Class,DP-13000,Fort Lauderdale,Florida,33311.0,South
CA-2016-109708,25/05/2016,28/05/2016,Second Class,CY-12745,Columbia,Tennessee,38401.0,South
CA-2016-122406,02/08/2016,05/08/2016,Second Class,BE-11455,Providence,Rhode Island,2908.0,East
US-2017-153815,06/11/2017,09/11/2017,First Class,KL-16555,Jacksonville,Florida,32216.0,South
CA-2017-164896,07/11/2017,12/11/2017,Standard Class,PS-19045,Oceanside,California,92054.0,West
CA-2016-142202,18/09/2016,23/09/2016,Second Class,JR-16210,Jacksonville,Florida,32216.0,South
CA-2016-165050,07/12/2016,09/12/2016,First Class,AH-10210,New York City,New York,10024.0,East
US-2017-131114,09/12/2017,13/12/2017,Second Class,RW-19630,Chicago,Illinois,60610.0,Central
CA-2015-160066,16/11/2015,22/11/2015,Standard Class,AH-10075,Huntington Beach,California,92646.0,West
CA-2017-109925,06/11/2017,10/11/2017,Second Class,IM-15070,San Diego,California,92105.0,West
CA-2016-160696,06/09/2016,10/09/2016,Standard Class,CK-12760,Nashville,Tennessee,37211.0,South
CA-2015-125171,03/09/2015,03/09/2015,Same Day,AG-10390,New York City,New York,10009.0,East
CA-2017-149279,24/04/2017,28/04/2017,Standard Class,CL-12700,Colorado Springs,Colorado,80906.0,West
CA-2018-107321,31/08/2018,04/09/2018,Standard Class,AW-10930,San Francisco,California,94110.0,West
US-2018-122714,07/12/2018,13/12/2018,Standard Class,HG-14965,Chicago,Illinois,60653.0,Central
CA-2016-153038,18/12/2016,25/12/2016,Standard Class,RB-19645,Memphis,Tennessee,38109.0,South
CA-2015-132227,04/11/2015,10/11/2015,Standard Class,SZ-20035,New York City,New York,10011.0,East
CA-2018-155824,10/03/2018,15/03/2018,Standard Class,KS-16300,Raleigh,North Carolina,27604.0,South
CA-2017-129238,31/01/2017,04/02/2017,Standard Class,SC-20050,Los Angeles,California,90045.0,West
CA-2018-159688,07/05/2018,12/05/2018,Standard Class,AB-10060,Los Angeles,California,90004.0,West
CA-2017-136126,24/05/2017,24/05/2017,Same Day,EH-14125,Newport News,Virginia,23602.0,South
CA-2017-155033,07/10/2017,12/10/2017,Standard Class,CC-12475,Los Angeles,California,90032.0,West
CA-2015-156006,30/04/2015,02/05/2015,Second Class,TM-21010,Jackson,Mississippi,39212.0,South
CA-2016-158659,10/11/2016,14/11/2016,Second Class,SC-20695,Richmond,Indiana,47374.0,Central
CA-2016-169796,09/11/2016,14/11/2016,Standard Class,Dp-13240,New York City,New York,10035.0,East
CA-2016-102876,07/09/2016,14/09/2016,Standard Class,LR-17035,Philadelphia,Pennsylvania,19134.0,East
US-2018-139647,11/05/2018,13/05/2018,First Class,TS-21370,Phoenix,Arizona,85023.0,West
US-2018-160465,21/07/2018,26/07/2018,Standard Class,SW-20350,Cleveland,Ohio,44105.0,East
CA-2015-153850,24/11/2015,29/11/2015,Standard Class,TH-21100,Toledo,Ohio,43615.0,East
CA-2015-127558,15/11/2015,18/11/2015,First Class,SS-20410,Los Angeles,California,90008.0,West
CA-2018-136511,23/03/2018,25/03/2018,Second Class,MZ-17515,New York City,New York,10011.0,East
CA-2017-133795,18/12/2017,24/12/2017,Standard Class,JE-15475,San Diego,California,92037.0,West
US-2018-130953,29/07/2018,03/08/2018,Standard Class,RF-19735,Oklahoma City,Oklahoma,73120.0,Central
CA-2015-151792,02/09/2015,07/09/2015,Second Class,CV-12295,Chicago,Illinois,60653.0,Central
CA-2018-139304,29/01/2018,02/02/2018,Standard Class,VG-21790,San Francisco,California,94109.0,West
CA-2017-155166,26/12/2017,02/01/2018,Standard Class,BB-11545,Vineland,New Jersey,8360.0,East
CA-2016-103954,09/08/2016,13/08/2016,Second Class,HR-14770,Milwaukee,Wisconsin,53209.0,Central
CA-2015-169803,06/04/2015,12/04/2015,Standard Class,SC-20260,Seattle,Washington,98115.0,West
CA-2018-141719,17/11/2018,21/11/2018,Second Class,EG-13900,Naperville,Illinois,60540.0,Central
CA-2016-136469,11/07/2016,12/07/2016,First Class,TS-21370,Wilmington,Delaware,19805.0,East
CA-2017-158694,10/11/2017,13/11/2017,Second Class,AI-10855,Los Angeles,California,90036.0,West
US-2015-104759,31/03/2015,04/04/2015,Standard Class,DD-13570,Chicago,Illinois,60610.0,Central
CA-2016-150511,18/09/2016,24/09/2016,Standard Class,AB-10060,Des Moines,Washington,98198.0,West
CA-2016-134922,07/11/2016,11/11/2016,Standard Class,KB-16240,Philadelphia,Pennsylvania,19140.0,East
US-2018-120607,19/05/2018,19/05/2018,Same Day,JC-15775,Atlanta,Georgia,30318.0,South
CA-2016-141243,03/01/2016,08/01/2016,Second Class,AH-10465,Dallas,Texas,75217.0,Central
CA-2016-162166,08/09/2016,11/09/2016,First Class,NM-18520,Moreno Valley,California,92553.0,West
CA-2017-120796,03/04/2017,07/04/2017,Standard Class,CS-11950,Philadelphia,Pennsylvania,19140.0,East
CA-2017-109722,05/12/2017,07/12/2017,Second Class,TP-21130,Georgetown,Kentucky,40324.0,South
CA-2016-136798,08/05/2016,12/05/2016,Standard Class,DL-12925,Minneapolis,Minnesota,55407.0,Central
CA-2018-122196,22/09/2018,24/09/2018,First Class,CA-12265,Wilmington,Delaware,19805.0,East
CA-2018-142090,30/11/2018,07/12/2018,Standard Class,SC-20380,Burlington,North Carolina,27217.0,South
CA-2018-160934,15/01/2018,19/01/2018,Standard Class,TT-21460,Los Angeles,California,90008.0,West
CA-2015-124478,08/08/2015,12/08/2015,Standard Class,MA-17560,Trenton,Michigan,48183.0,Central
CA-2016-145485,05/11/2016,05/11/2016,Same Day,JM-16195,San Francisco,California,94109.0,West
CA-2018-151071,25/04/2018,29/04/2018,Second Class,MB-18085,Los Angeles,California,90049.0,West
CA-2015-134572,20/04/2015,22/04/2015,Second Class,SV-20365,Houston,Texas,77070.0,Central
CA-2018-143217,11/11/2018,17/11/2018,Standard Class,CG-12040,Milwaukee,Wisconsin,53209.0,Central
US-2018-133312,25/11/2018,29/11/2018,Standard Class,BD-11500,San Francisco,California,94122.0,West
US-2016-137533,18/12/2016,18/12/2016,Same Day,JK-15640,Cleveland,Ohio,44105.0,East
CA-2017-155138,08/09/2017,12/09/2017,Standard Class,JM-15580,Monroe,North Carolina,28110.0,South
CA-2017-108350,06/06/2017,09/06/2017,Second Class,SC-20230,Lowell,Massachusetts,1852.0,East
CA-2016-144302,19/06/2016,23/06/2016,Standard Class,ME-17320,Dallas,Texas,75081.0,Central
